text,song
"Let me live, oh baby, and make a brand new start",Let Me Live
Why don't you take another little piece of my soul,Let Me Live
"Why don't you shape it, and shake it, 'Til you're really in control",Let Me Live
"All you do is take, and all I do is give",Let Me Live
"All that I'm asking, is a chance to live",Let Me Live
(So let me live) so let me live,Let Me Live
"(Leave me alone) let me live, let me live",Let Me Live
(Why don't you let me make) a brand new start... Yeah,Let Me Live
And it's a (long hard struggle) yeah,Let Me Live
But you can always depend on me,Let Me Live
And if you're (ever in trouble) - hey,Let Me Live
You know where I will be,Let Me Live
Why don't you take another little piece of my life,Let Me Live
"Why don't you twist it, and turn it, and cut it like a knife",Let Me Live
"All you do is live, all I do is die",Let Me Live
"Why can't we just be friends, stop living a lie",Let Me Live
So let me live (so let me live),Let Me Live
Let me live (leave me alone),Let Me Live
Please let me live (Why don't you live a little),Let Me Live
Oh yeah baby (Why don't you give a little love),Let Me Live
"Go for it baby Let me live, Please let me live",Let Me Live
"Oh yeah baby, let me live",Let Me Live
And make a brand new start,Let Me Live
"Let me live (let me live), Oooh yeah (let me live), Come on (let me live)",Let Me Live
In your heart,Let Me Live
"(Take another piece, take another piece)",Let Me Live
"(Take another piece, take another piece)",Let Me Live
Please let me live,Let Me Live
"(Take another piece, take another piece)",Let Me Live
"(Take another piece, take another piece)",Let Me Live
"Why don't you take another, take another piece of my piece of my heart",Let Me Live
Oh yeah baby,Let Me Live
"Make a brand new start baby, baby, baby",Let Me Live
All you do is take (let me live),Let Me Live
"(Oooh, Let me live)",Let Me Live
"Let me live, live, live..",Let Me Live
"In the land where horses born with eagle wings, and honey bees have lost their stings",My Fairy King
"There's singing forever,",My Fairy King
"lions den with fallow deer, and rivers made from wines so clear",My Fairy King
"Flow on and on forever, Dragons fly like sparrows thru' the air",My Fairy King
And baby lambs where Samson dares... To go on on on on on on,My Fairy King
"My fairy king can see things, He rules the air and turns the tides",My Fairy King
"That are not there for you and me, Oooh yeah he guides the winds",My Fairy King
"My fairy king can do right and nothing wrong, Then came man to savage in the night",My Fairy King
"To run like thieves and to kill like knives, To take away the power from the magic hand",My Fairy King
To bring about the ruin of the promised land,My Fairy King
"They turn the milk into sour, like the blue in the blood of my veins",My Fairy King
"Why can't you see it, fire burning in hell with the cry of screaming rain",My Fairy King
"Son of heaven set me free and let me go, Sea turn dry no salt from sand",My Fairy King
"Seasons fly no helping hand, Teeth don't shine like pearls for poor man's eyes",My Fairy King
"Someone someone just drained the colour from my wings, Broken my fairy circle ring",My Fairy King
"And shamed the king in all his pride, changed the wings and wronged the tides",My Fairy King
"Mother mercury mercury, look what they've done to me",My Fairy King
I cannot run I cannot hide,My Fairy King
Magic (magic),A Kind Of 'A Kind Of Magic'
This rage that lasts a thousand years,A Kind Of 'A Kind Of Magic'
"Will soon be, will soon be, will soon be done",A Kind Of 'A Kind Of Magic'
This is (this is) a kind (a kind) of magic (yeah),A Kind Of 'A Kind Of Magic'
There can be only one,A Kind Of 'A Kind Of Magic'
This rage that lasts a thousand years,A Kind Of 'A Kind Of Magic'
Will soon be done - (done),A Kind Of 'A Kind Of Magic'
(Magic) - It's a kind of magic,A Kind Of 'A Kind Of Magic'
"It's a kind of magic, magic, magic, magic (magic)",A Kind Of 'A Kind Of Magic'
(Magic) ha ha ha haa - it's magic,A Kind Of 'A Kind Of Magic'
(Magic),A Kind Of 'A Kind Of Magic'
Yeah - it's a kind of magic,A Kind Of 'A Kind Of Magic'
Ha haa,A Kind Of 'A Kind Of Magic'
Yeah yeah,A Kind Of 'A Kind Of Magic'
Wooh,A Kind Of 'A Kind Of Magic'
It's a kind of magic,A Kind Of 'A Kind Of Magic'
Oooh yeah yeah yeah yeah!,Cool Cat
You're taking all the sunshine away,Cool Cat
Making out like you're the main line (I knew that),Cool Cat
Because you're a cool cat,Cool Cat
Tapping on the toe with a new hat,Cool Cat
"Oooh just cruising, Driving along like the swing king",Cool Cat
"Feeling the beat of my heart, huh!",Cool Cat
Feeling the beat of my heart,Cool Cat
"Oooh you're a cool cat, coming on strong with all the chit chat",Cool Cat
"Oooh you're alright, Hanging out and stealing all the limelight",Cool Cat
"Oooh messing with the beat of my heart, yeah!",Cool Cat
Oooh you used to be a mean kid,Cool Cat
Oooh making such a deal of life,Cool Cat
Oooh you were wishing and hoping and waiting to really hit the big time,Cool Cat
But did it happen? happen no!,Cool Cat
"You're speeding to fast, slow down",Cool Cat
"Slow down, you'd better slow down, slow down",Cool Cat
You really know how to set the mood,Cool Cat
And you really get inside the groove,Cool Cat
"Cool cat, tapping on the toe with a new hat",Cool Cat
"Oooh just cruising, Driving along like the swing king",Cool Cat
Feeling the beat of my heart,Cool Cat
Feeling the beat of my heart yeah!,Cool Cat
Feeling the beat of my heart,Cool Cat
Can you feel it?,Cool Cat
"Feeling the beat of my heart, Feeling the beat of my heart",Cool Cat
"Oooh feeling, feeling, feeling",Cool Cat
Feeling every feeling,Cool Cat
Oh,A Human Body
They were talking in whispers,A Human Body
In bear skins and fur,A Human Body
Captain Scott and his heroes to be,A Human Body
To have laboured so long,A Human Body
To have made it this far,A Human Body
Ooh it's been such a long ride,A Human Body
Ooh you know it's been a long way,A Human Body
For a human - human human,A Human Body
For a human body,A Human Body
Can you see ?,A Human Body
Can you believe it happens ?,A Human Body
Now it happens here,A Human Body
Do you believe do you believe or really care ?,A Human Body
Can you believe it happens ?,A Human Body
Now it happens here,A Human Body
To a human human,A Human Body
With a human body you see,A Human Body
There ain't nobody gets out of this moonlight,A Human Body
Today is surprisingly fair,A Human Body
Oh oh oh oh woo woo,A Human Body
We've got problems the lone ranger can't fix,A Human Body
The invisible man couldn't see,A Human Body
It takes a tough guy,A Human Body
To learn some new tricks,A Human Body
Ooh it takes such a long time,A Human Body
Ooh you know it's been such a long way,A Human Body
For a human - human human,A Human Body
For a human body you see,A Human Body
Can you believe it happens ?,A Human Body
Now it happens here,A Human Body
Do you believe do you believe or really care ?,A Human Body
Can you believe it happens ?,A Human Body
Now it happens here,A Human Body
To a human human,A Human Body
To a human body you see,A Human Body
You know it's been such a long while,A Human Body
It's been such a long while,A Human Body
Takes such a long time,A Human Body
It takes such a long time,A Human Body
It's been such a long way,A Human Body
Been such a long way,A Human Body
It's been such a long while,A Human Body
Been such a long while,A Human Body
Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah,A Human Body
It's gonna be a long ride,A Human Body
Been here before a long time ago,Mad The Swine
But this time I wear no sandals,Mad The Swine
Ages past I gave all you people food and water,Mad The Swine
"Three feet tall,",Mad The Swine
so very small,Mad The Swine
I'm no trouble,Mad The Swine
"I bring thunder, lightning, sun and the rain",Mad The Swine
For all the people in the land,Mad The Swine
A message of love,Mad The Swine
I bring you from up above,Mad The Swine
All good children gather around,Mad The Swine
Come join your hands and sing along,Mad The Swine
They call me Mad the swine,Mad The Swine
I guess I'm Mad the swine,Mad The Swine
"I've come to save you, save you",Mad The Swine
Mad the swine,Mad The Swine
Mad the swine,Mad The Swine
So all you people gather around,Mad The Swine
Hold out your hands and praise the Lord,Mad The Swine
I'll walk upon the water just as before,Mad The Swine
I'll help the meek and the mild,Mad The Swine
And believers and the blind,Mad The Swine
And all the creatures - great and small,Mad The Swine
Let me take you to the river without a fall,Mad The Swine
Oh and then one day you'll realise,Mad The Swine
You're all the same within his eyes,Mad The Swine
That's all I've come to say just like before,Mad The Swine
They call me Mad the swine,Mad The Swine
I'm Mad the swine,Mad The Swine
"I've come to save you, save you",Mad The Swine
Mad the swine,Mad The Swine
Mad the swine,Mad The Swine
So all you people gather around,Mad The Swine
Hold out your hands and praise the Lord,Mad The Swine
Ooh ooh ooh,Mad The Swine
Fall down,Mad The Swine
So all you people gather around,Mad The Swine
Hold out your hands and praise the Lord,Mad The Swine
Don't ever fail me,Mad The Swine
Mad the swine,Mad The Swine
Mad the swine,Mad The Swine
"I've come to save you, save you",Mad The Swine
Fall down,Mad The Swine
Mad the swine,Mad The Swine
Mad the swine,Mad The Swine
So all you people gather around,Mad The Swine
Hold out your hands and praise the Lord,Mad The Swine
Hands and praise the Lord,Mad The Swine
Praise the Lord,Mad The Swine
Get down on knees and pray with the Lord,Mad The Swine
I want you,Son And Daughter
tried to be a son and daughter rolled into one,Son And Daughter
You said you'd equal any man for having your fun,Son And Daughter
Now didn't you feel surprised to find,Son And Daughter
"The cap just didn't fit, The world expects a man",Son And Daughter
"To buckle down and to shovel shit, what'll you do for loving",Son And Daughter
"When it's only just begun?, I want you to be a woman",Son And Daughter
Tried to be a teacher and a fisher of men,Son And Daughter
"An equal people preacher, will you lead us all the same?",Son And Daughter
"Well I travelled all round the world, a brand new word for day",Son And Daughter
"Watching the time mustn't linger behind, pardon me I have to get away",Son And Daughter
"What'll you think of heaven, if it's back from where you came?",Son And Daughter
"I want you to be a woman, I want you to be a woman yeah",Son And Daughter
"You suck my blood like a leech, you break the law and you preach",Death On Two Legs (Dedicated To......)
"Screw my brain till it hurts, you've taken all my money",Death On Two Legs (Dedicated To......)
And you want more...,Death On Two Legs (Dedicated To......)
Misguided old mule with your pig headed rules,Death On Two Legs (Dedicated To......)
"With your narrow minded cronies, who are fools of the first division",Death On Two Legs (Dedicated To......)
"Death on two legs, you're tearing me apart",Death On Two Legs (Dedicated To......)
"Death on two legs, you've never had a heart of your own",Death On Two Legs (Dedicated To......)
"Kill joy, bad guy, big talking, small fry",Death On Two Legs (Dedicated To......)
You're just an old barrow boy,Death On Two Legs (Dedicated To......)
have you found a new toy to replace me? Can you face me?,Death On Two Legs (Dedicated To......)
But now you can kiss my ass goodbye,Death On Two Legs (Dedicated To......)
"Feel good, are you satisfied? Do you feel like, suicide?(I think you should)",Death On Two Legs (Dedicated To......)
Is your conscience all right Does it plague you at night?,Death On Two Legs (Dedicated To......)
